id	len_ref	len_msa	n_strains	f_strains	n_matched	n_mismatched	n_indel	f_matched	f_mismatched	f_indel	r4s	iq	iq_ml	iq_cat	iq_hi	leisr_mle	leisr_low	leisr_up	leisr_global	leisr_local
YAR053W	98	98	684	0.6758893280632411	77	21	98	0.7857142857142857	0.21428571428571427	1	0.24276020408163265	2.8438435714285712	1.0015766326530613	1.2142857142857142	0.8331414285714286	7.762501844308908	4.643723253320883	3.8940797147050676	-13.890077161677134	-9.503700375635232
YAR060C	111	111	687	0.6788537549407114	111	0	111	1	0	1	0.008038945945945945	0.7255	1	1	0.39132	NA	NA	4053658.512545977	-2.692198141090815	-2.6921981410908065
YAR064W	99	99	1012	1	83	16	0	0.8383838383838383	0.16161616161616163	0	NA	6.900906464646464	0.9988876767676768	2.2626262626262625	1.055109191919192	11.2944695325054	8.045336172360791	3.2300786447698946	-26.920701037574187	-17.054211227680856
YAR066W	203	203	958	0.9466403162055336	195	8	203	0.9605911330049262	0.03940886699507389	1	0.02221513793103448	3.245905270935961	1.0067816748768472	1.1182266009852218	0.7409706896551723	34.35891396994508	12.109099090651348	21.61343078395771	-3.5598912449262268	-3.064264262130622
YAR068W	161	161	933	0.9219367588932806	123	38	161	0.7639751552795031	0.2360248447204969	1	0.2717508757763975	5.905988881987578	1.0063434782608696	1.4658385093167703	0.8742629813664596	8.814778798484966	5.114137533863564	4.711941175276688	-14.72105908927423	-10.95687157050991
YAR069C	97	97	1012	1	84	13	0	0.865979381443299	0.13402061855670103	0	0.18875276288659795	7.794477835051547	1.0076184536082473	1.402061855670103	0.6003132989690722	17.29431407683656	10.852168477035246	6.086571769075731	-9.914575679616343	-6.282939557449364
YAR070C	99	99	814	0.8043478260869565	83	16	99	0.8383838383838383	0.16161616161616163	1	0.23431249494949496	4.316254444444445	1.0017212121212122	1.3131313131313131	0.8771733333333334	8.83880385834279	5.537598858178643	3.502960627775887	-13.392102484505045	-9.133198996064577
YAR071W	467	467	1012	1	424	43	0	0.9079229122055674	0.09207708779443255	0	0.08802992291220557	3.44846869379015	0.9999532119914347	1.1284796573875804	0.8518608779443254	13.777777390700725	8.096330282080247	5.0076357242645555	-8.838269509633966	-6.5228307923609705
YAR073W	403	403	1012	1	349	54	0	0.8660049627791563	0.13399503722084366	0	0.17663985856079403	6.9100201240694785	0.9997951612903225	1.2009925558312655	0.8899860545905708	9.139654776906788	5.439357229263394	3.4455817835206055	-13.843238929617081	-9.976125498586004
YAR075W	157	157	1012	1	145	12	0	0.9235668789808917	0.07643312101910828	0	0.041003936305732486	5.822189554140127	1.0086654777070063	2.1528662420382165	0.8348554777070064	15.839192139548974	6.481841829353331	9.095336611418276	-5.322045819258965	-4.339426477873539
YBL001C	104	104	1012	1	96	8	0	0.9230769230769231	0.07692307692307693	0	0.021107326923076923	1.4832608653846153	0.9999870192307693	1.2019230769230769	0.7234148076923077	19.491705484779555	2.8773996537027466	23.555794156697193	-3.775801193621313	-3.4325824459119114
YBL002W	131	131	1012	1	123	8	0	0.9389312977099237	0.061068702290076333	0	0.012029404580152671	1.1231291603053435	1.000085038167939	1.6717557251908397	0.6862060305343511	20.522752538061024	2.1278664885960286	36.216873666348405	-3.2058784127168507	-2.998263935750419
YBL003C	132	132	1012	1	127	5	0	0.9621212121212122	0.03787878787878788	0	0.01240725	0.9914330303030303	0.9999859090909091	1.1136363636363635	0.7369242424242424	29.94396851218352	10.494652595038977	27.31490151138495	-3.3445688512525784	-2.990250363378111
YBL004W	2493	2493	1012	1	2113	380	0	0.847573204973927	0.152426795026073	0	NA	2.582212984356197	0.9984294945848375	1.1046931407942238	0.8526571239470517	7.1589769641025836	3.8608625644677557	4.572131918327968	-9.915346121262708	-7.686983681298028
YBL005W	976	976	1012	1	758	218	0	0.7766393442622951	0.22336065573770492	0	0.0955799456967213	2.6118705225409835	0.9997844979508197	1.1670081967213115	0.7819507069672131	4.751983640330902	2.000267293068344	4.527912316810369	-10.229654318093559	-8.436351444197031
YBL006C	180	180	1012	1	132	48	0	0.7333333333333333	0.26666666666666666	0	0.15138613888888888	1.6782768888888888	0.9992772777777778	1.4388888888888889	0.7213086666666667	5.004910040472591	2.4894095201985182	4.339667629682876	-11.291704145766635	-8.91742128829015
YBL006W-A	49	49	1012	1	37	12	0	0.7551020408163265	0.24489795918367346	0	0.04245830612244898	1.1803510204081633	1.000427142857143	1.6122448979591837	0.6051310204081632	5.563331153905511	0.9570412943692511	10.294807700881071	-5.541312281917599	-4.931996236296215
YBL007C	1244	1244	1012	1	1001	243	0	0.8046623794212219	0.19533762057877813	0	0.11913914067524116	3.337721647909968	0.9979440032154341	1.0932475884244373	0.7706609324758843	6.5568628149574115	3.3296958410048525	4.870717988500838	-10.648292121707247	-8.487975349643467
YBL008W	840	840	1012	1	706	134	0	0.8404761904761905	0.1595238095238095	0	0.051776690476190476	2.2706385238095237	1.0005540714285714	1.2119047619047618	0.6497807738095238	6.9712464919228285	2.4107407271628074	7.348460209912088	-6.734374337404903	-5.744820538089152
YBL008W-A	79	79	1012	1	60	19	0	0.759493670886076	0.24050632911392406	0	0.06461808860759494	2.2644405063291138	1.000652911392405	1.6835443037974684	0.687246329113924	4.823432270799592	1.1323551490463275	6.936885891726706	-6.186338244898068	-5.3256863986029135
YBL009W	676	676	1012	1	536	140	0	0.7928994082840237	0.20710059171597633	0	0.14831288905325443	3.7531512869822485	0.9997145562130177	1.4245562130177514	0.9638173668639054	5.780301934926042	3.3534082106650995	3.7673467346595055	-12.829577390659962	-9.674812972234314
YBL010C	280	280	1012	1	226	54	0	0.8071428571428572	0.19285714285714287	0	0.14826577500000002	1.6644358571428572	0.9999796071428572	1.0857142857142856	0.9491182857142858	6.419495345181577	3.8828936080541094	3.9489221734670736	-11.485831928179273	-8.300607612766006
YBL011W	759	759	1012	1	652	107	0	0.8590250329380764	0.14097496706192358	0	0.05505261133069829	3.6729341765480896	0.9975526613965744	1.300395256916996	0.6636342292490118	7.5339160385193225	2.78979411022359	6.733505988029513	-7.089062890160088	-5.9669948834721565
YBL012C	133	133	167	0.1650197628458498	126	7	133	0.9473684210526315	0.05263157894736842	1	0.362540977443609	4.420077969924812	1.0107131578947368	1.1578947368421053	0.8004621052631579	33.76681259986746	15.667006248165203	10.812703302244032	-5.312719193478862	-4.225340610492848
YBL013W	401	401	1012	1	319	82	0	0.7955112219451371	0.20448877805486285	0	0.17717372069825435	2.777369301745636	0.9979384538653366	1.2793017456359101	0.8116746633416458	6.216303571724382	3.743804020900039	3.735398867290158	-13.721092354478076	-10.307613474675371
YBL014C	894	894	1012	1	708	186	0	0.7919463087248322	0.2080536912751678	0	0.14098600782997764	2.6702039597315435	0.9991627964205817	2.0738255033557045	0.9591903914988814	5.367777979859579	2.8058796608759593	3.739164449106718	-12.944943806995527	-10.223138562589028
YBL015W	526	526	1011	0.9990118577075099	479	47	526	0.9106463878326996	0.08935361216730038	1	0.024214777566539922	1.7342122053231939	1.000027452471483	1.268060836501901	0.6504754562737642	12.194732567358889	2.385081177890747	16.59355494542036	-4.3056407096054725	-3.8908920749665685
YBL016W	353	353	1012	1	314	39	0	0.8895184135977338	0.11048158640226628	0	0.055617648725212465	2.3000721529745043	1.00424328611898	1.246458923512748	0.8919610198300283	10.908555371973804	4.575560904591105	8.328492515492368	-6.022385305424698	-4.873556575060949
YBL017C	1579	1579	1012	1	1271	308	0	0.8049398353388221	0.19506016466117795	0	NA	NA	NA	NA	NA	6.655887763750608	4.444839466875961	3.0244015118225045	-18.102412877365886	-12.840478206258627
YBL018C	133	133	1012	1	120	13	0	0.9022556390977443	0.09774436090225563	0	0.179982984962406	5.89296030075188	1.007571127819549	2.1954887218045114	0.6207090225563909	15.369789719367454	10.611340924945882	3.3548911716536933	-14.593322740880764	-8.998784800411544
YBL019W	520	520	1012	1	429	91	0	0.825	0.175	0	0.20642792499999998	4.242573673076923	1.0031696346153847	2.1923076923076925	0.8735848076923077	6.7878599548428635	4.307594735176105	3.1584869416381256	-15.48599583885128	-11.216210647612339
YBL020W	574	574	1012	1	492	82	0	0.8571428571428571	0.14285714285714285	0	0.07407754355400696	1.4953045470383275	0.9985418641114983	1.3083623693379791	0.6888058536585365	7.790939742879241	3.218317823331682	6.294040658435957	-7.081401158086469	-5.6550115350592955
YBL021C	144	144	1012	1	132	12	0	0.9166666666666666	0.08333333333333333	0	0.04240065277777778	1.0319861805555555	0.9999997916666666	1.2291666666666667	0.8793300694444445	16.393488652958077	7.251246930992439	10.3276336842448	-5.219021075397458	-4.336823448496899
YBL022C	1133	1133	1012	1	989	144	0	0.8729037952338923	0.12709620476610767	0	0.07037017475728155	3.084253706972639	0.9993984201235657	1.1571050308914386	0.8367446690203001	8.240426757599373	4.052517292855952	5.475550833770363	-8.297280475797727	-6.591018497541039
YBL023C	868	868	1012	1	806	62	0	0.9285714285714286	0.07142857142857142	0	0.026181116359447004	2.1515352304147464	0.9981300921658987	1.2142857142857142	0.7499357142857143	15.503034096043171	4.1635015255694405	14.751374004660715	-4.496542638456758	-3.977656072173644
YBL024W	684	684	1012	1	595	89	0	0.8698830409356725	0.1301169590643275	0	NA	2.016722119883041	0.9995647514619883	1.172514619883041	0.7000229532163743	9.81550177647023	6.227656996116517	4.718868131293488	-10.338273393948567	-7.668331278127438
YBL025W	145	145	1012	1	117	28	0	0.8068965517241379	0.19310344827586207	0	0.08198456551724138	1.4685843448275862	1.0000824827586208	1.0482758620689656	0.8073751034482758	6.862232183360767	3.0378410037389507	5.392295225802541	-8.080319195651239	-6.236730810725222
YBL026W	95	95	1012	1	89	6	0	0.9368421052631579	0.06315789473684211	0	0.016685968421052633	1.0546483157894737	0.9999997894736842	1.1894736842105262	0.8076685263157894	19.736313355520107	4.835691954804982	19.70877920287605	-3.796218458873661	-3.3904164299184214
YBL027W	189	189	1012	1	174	15	0	0.9206349206349206	0.07936507936507936	0	0.017747809523809523	1.10047	1.0000034391534391	1.7566137566137565	0.8987373544973545	14.17097448888668	1.8888855539312437	23.688193990209626	-3.51443213410481	-3.2210809278062738
YBL028C	106	106	1012	1	86	20	0	0.8113207547169812	0.18867924528301888	0	0.0646749716981132	1.1323883962264152	1.0000016981132076	3	1.03913	7.92913989565901	3.140868027581221	7.080337578853407	-6.5031260855496775	-5.217460688166813
YBL029C-A	94	94	1012	1	83	11	0	0.8829787234042553	0.11702127659574468	0	0.03100273404255319	1.2708905319148935	1.0000111702127659	3.117021276595745	1.0766018085106384	8.490264271512382	2.361929622918663	10.141502124575469	-4.715392823427214	-3.9912688771358353
YBL029W	376	376	1012	1	287	89	0	0.7632978723404256	0.23670212765957446	0	0.18785969680851064	2.446511223404255	1.0008168882978723	1.101063829787234	0.7734644148936171	4.9877771628506125	2.8721691960026665	3.367450146758666	-16.007856561057523	-12.446731861586604
YBL030C	318	318	1012	1	295	23	0	0.9276729559748428	0.07232704402515723	0	0.12309401572327043	2.673889968553459	0.9996241509433962	2.0440251572327046	0.8535420125786163	16.75718691689965	11.606214939686598	3.977710792110156	-9.46983308963147	-5.9430270991973355
YBL031W	338	338	1012	1	260	78	0	0.7692307692307693	0.23076923076923078	0	0.1123433047337278	3.2024360355029584	1.0011466568047338	1.4585798816568047	0.8332154142011834	5.334821586199518	2.3558281940783528	4.682491471184463	-10.348236662914791	-8.349976339454292
YBL032W	381	381	1006	0.9940711462450593	315	66	381	0.8267716535433071	0.1732283464566929	1	0.08781727034120734	2.8256261679790025	0.9986486089238845	1.4041994750656168	0.9614395800524935	6.718336720605188	3.1275457234997712	4.795128818357305	-9.293708988731687	-7.304236040608791
YBL033C	345	345	1012	1	296	49	0	0.8579710144927536	0.14202898550724638	0	0.06287027536231884	1.4291222898550724	1.0023235942028985	1.173913043478261	0.9084040869565218	8.259840078846986	3.539579266067022	7.389163391046648	-6.567526759424782	-5.448725540024502
YBL034C	1513	1513	1012	1	1209	304	0	0.799074686054197	0.20092531394580304	0	NA	3.772539682749504	1.0001106807666886	2.1454064771976205	0.9482812161269002	5.956922109229966	3.2204281684266696	4.083390241781318	-12.142635632013658	-9.524039037800796
YBL035C	705	705	1012	1	586	119	0	0.8312056737588652	0.16879432624113475	0	0.1252772609929078	3.6586906666666668	0.9977569503546099	2.181560283687943	0.9455683120567375	6.070559385512127	3.4597117895927805	3.7416513355373078	-11.70136942228105	-8.712387016170771
YBL036C	257	257	1012	1	212	45	0	0.8249027237354085	0.17509727626459143	0	0.08889003112840467	1.3216528015564202	0.999405953307393	1.2023346303501945	0.9283417509727626	5.95934939464197	2.816644527289195	4.652624066844184	-9.056097810095158	-7.21006354128088
YBL037W	1025	1025	1012	1	820	205	0	0.8	0.2	0	0.1133009843902439	2.7247763219512193	0.9983581951219512	1.1941463414634146	0.7917233463414634	5.069066393505796	2.5400190912690173	4.131793275835639	-10.445410297104827	-8.171466551500872
YBL038W	232	232	1012	1	196	36	0	0.8448275862068966	0.15517241379310345	0	0.1199589698275862	1.9891957327586207	1.0033308620689656	1.3448275862068966	0.8267725862068965	9.719208508133823	5.585077243280628	5.179944334508126	-9.379091279177217	-7.1148834159418195
YBL039C	579	579	1012	1	541	38	0	0.9343696027633851	0.06563039723661486	0	0.06956897409326425	2.6377701554404145	0.999199896373057	1.153713298791019	0.7464500690846286	17.76083751383418	10.60990068880491	7.733403821700436	-6.340125804024947	-4.787624498050094
YBL039C-A	27	27	1012	1	23	4	0	0.8518518518518519	0.14814814814814814	0	0.3359066666666667	1.4891996296296297	0.9997133333333333	1.2222222222222223	0.8380196296296297	5000.2872025537245	80.59935035202109	371.3342013997189	-18.626968395892813	-9.03566361270878
YBL039W-B	59	59	1012	1	49	10	0	0.8305084745762712	0.1694915254237288	0	0.10592728813559323	2.711995084745763	0.9946530508474576	1.5084745762711864	0.6818405084745763	5.827375708964031	2.809290981732052	3.7527551917269504	-9.966380005787386	-7.592685312711471
YBL040C	219	219	1012	1	209	10	0	0.954337899543379	0.045662100456621	0	0.01304948401826484	0.9649727853881279	1.0000103652968035	1.4109589041095891	0.7352664840182648	20.045969992524817	4.859077797659098	25.35124370155888	-3.5911322551287403	-3.267642461439382
YBL041W	241	241	1012	1	221	20	0	0.91701244813278	0.08298755186721991	0	0.04059109958506224	3.2170393360995853	1.0007677178423238	1.2489626556016598	0.6317236514522822	15.989867068767397	5.981231590334853	10.398040824643672	-5.2769562517051956	-4.448843595855351
YBL042C	639	639	1012	1	532	107	0	0.8325508607198748	0.1674491392801252	0	0.09241306729264476	2.8516602034428793	0.9984597496087637	1.1189358372456963	0.8148430359937402	7.191936793314195	3.4351600977858303	5.0636277188166785	-9.30676474156805	-7.541919504404606
YBL043W	257	257	1012	1	185	72	0	0.7198443579766537	0.2801556420233463	0	0.15533520622568095	6.089820311284047	1.0011618287937742	2.4474708171206228	1.017295252918288	4.8555959468177985	2.491706997451834	4.097065530065436	-12.48990475518446	-9.874486765155648
YBL044W	122	122	1012	1	80	42	0	0.6557377049180327	0.3442622950819672	0	NA	6.821492295081967	0.9996003278688524	1.360655737704918	0.7035859016393442	5.410115841606817	3.5746654512571765	3.3790349946564704	-23.170727143124246	-17.064756306928242
YBL045C	457	457	1012	1	374	83	0	0.8183807439824945	0.18161925601750548	0	0.11664997811816193	3.665395557986871	1.002813566739606	1.3698030634573304	0.7895782056892778	5.954706183127941	3.4291482637210757	4.030233039700012	-10.547879705025961	-7.665949602319696
YBL046W	441	441	1012	1	316	125	0	0.7165532879818595	0.2834467120181406	0	0.21531298412698413	4.87679873015873	1.0004585487528344	1.5714285714285714	0.8498920181405896	4.033973069547231	2.256796532837253	3.0252777762329686	-17.3125127970491	-13.436348140583672
YBL047C	1381	1381	1012	1	1117	264	0	0.8088341781317886	0.19116582186821143	0	0.09521314989138306	3.31352565532223	0.9995761622013034	1.109341057204924	0.7198069370021724	5.548630620734977	2.592825020197556	4.66573449091104	-10.015271201655626	-8.013947234433386
YBL048W	103	103	1011	0.9990118577075099	74	29	103	0.7184466019417476	0.2815533980582524	1	0.08232025242718446	1.5235584466019418	0.9984790291262136	1.6990291262135921	0.8413045631067961	4.695872016869631	1.40255644992177	6.251357990343755	-7.643838983963941	-6.324567531918527
YBL049W	138	138	1012	1	123	15	0	0.8913043478260869	0.10869565217391304	0	0.02520428260869565	1.041429347826087	1.0000007971014493	3.108695652173913	1.0382008695652174	8.83752745998999	1.748071825872859	12.66536307383233	-4.377693580609745	-3.8918497557506773
YBL050W	292	292	1012	1	259	33	0	0.886986301369863	0.11301369863013698	0	0.04015273287671233	1.007214691780822	1.0000007191780822	3.113013698630137	1.0532189383561643	9.055714937830153	3.421692153299099	9.13980343749725	-5.364152256657881	-4.523815688378746
YBL051C	668	668	1012	1	539	129	0	0.8068862275449101	0.19311377245508982	0	0.07753023203592814	4.675033083832336	0.9995816916167665	1.3952095808383234	0.7324691616766468	5.171236386904039	2.1409902451929597	4.699509434562598	-9.490250552624843	-7.850236915051279
YBL052C	831	831	1012	1	605	226	0	0.7280385078219013	0.2719614921780987	0	0.19584426474127556	3.066047845968712	0.9990638748495788	1.2286401925391095	0.865733670276775	3.898319304178126	2.131669600915634	2.958562105937141	-17.03200216653957	-13.469708839564476
